id,desc,createTime,challenges,originalItem,officalItem,textExtra,secret,forFriend,digged,itemCommentStatus,showNotPass,vl1,itemMute,privateItem,duetEnabled,stitchEnabled,shareEnabled,stickersOnItem,isAd,date,video.id,video.height,video.width,video.duration,video.ratio,video.cover,video.originCover,video.dynamicCover,video.playAddr,video.downloadAddr,video.shareCover,video.reflowCover,video.bitrate,video.encodedType,video.format,video.videoQuality,video.encodeUserTag,author.id,author.uniqueId,author.nickname,author.avatarThumb,author.avatarMedium,author.avatarLarger,author.signature,author.verified,author.secUid,author.secret,author.ftc,author.relation,author.openFavorite,author.commentSetting,author.duetSetting,author.stitchSetting,author.privateAccount,music.id,music.title,music.playUrl,music.coverThumb,music.coverMedium,music.coverLarge,music.authorName,music.original,music.duration,music.album,stats.diggCount,stats.shareCount,stats.commentCount,stats.playCount,duetInfo.duetFromId,authorStats.followingCount,authorStats.followerCount,authorStats.heartCount,authorStats.videoCount,authorStats.diggCount,authorStats.heart,maskType,effectStickers,author.roomId,warnInfo
7069557677386468651,His reaction at the end 🥺 #romanyaremchuk #benfica #ukrainerussia #ukrainerussiaconflict #barstoolsports #premierleague,1646009665,"[{'id': '1683367022602241', 'title': 'romanyaremchuk', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False}, {'id': '2010665', 'title': 'benfica', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False}, {'id': '42961498', 'title': 'ukrainerussia', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False}, {'id': '1697892563652614', 'title': 'ukrainerussiaconflict', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False}, {'id': '77283434', 'title': 'barstoolsports', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False}, {'id': '4858049', 'title': 'premierleague', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False}]",False,False,"[{'awemeId': '', 'start': 27, 'end': 42, 'hashtagName': 'romanyaremchuk', 'hashtagId': '1683367022602241', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 43, 'end': 51, 'hashtagName': 'benfica', 'hashtagId': '2010665', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 52, 'end': 66, 'hashtagName': 'ukrainerussia', 'hashtagId': '42961498', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 67, 'end': 89, 'hashtagName': 'ukrainerussiaconflict', 'hashtagId': '1697892563652614', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 90, 'end': 105, 'hashtagName': 'barstoolsports', 'hashtagId': '77283434', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 106, 'end': 120, 'hashtagName': 'premierleague', 'hashtagId': '4858049', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}]",False,False,False,0,False,False,False,False,True,True,True,"[{'stickerType': 4, 'stickerText': ['Fans Give Ukrainian Player Yaremchuk a Standing Ovation ', 'His Reaction is EVERYTHING ', '*Given Captain Armband*']}, {'stickerType': 9, 'stickerText': ['Watch Ukrainian Player’s  Emotional Reaction to standing Ovation ']}]",False,15032022,7069557677386468651,1024,576,26,720p,https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/70e376cd771641a7a74e97f6f020e296~tplv-dmt-logom:tos-useast5-p-0000-tx/5473979157cb44fc95dacec54cc68ecc.image?x-expires=1647410400&x-signature=sSYfTOe0Axu6V4ipYxdsKsPLHw4%3D,https://p19-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/5b8007861d3b41a9a201161fd5abf234_1646009665?x-expires=1647410400&x-signature=jFa6xyf3zkGrRrVOIFWXWN8%2FycQ%3D,https://p19-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/fd3f37461e9c43ceb8392bed2bddb021_1646009666?x-expires=1647410400&x-signature=NzD9KYv9r29PB2mCTgfSn1n8hB4%3D,https://v16m-webapp.tiktokcdn-us.com/4c74b899089a40ce99c5642d35957c4f/623188aa/video/tos/useast5/tos-useast5-ve-0068c004-tx/10a91bdbbed24906989155dd231a9b0f/?a=1988&br=2018&bt=1009&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7Th3k5iDXq&l=202203160049530101130060380F0FD1A5&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amZybmk6Zm40OzMzZzczNEApNjlnZjo4NDs5Nzk2ZjM3OGduY21gcjQwaWJgLS1kMS9zczFiMS5eYV8tYWMwLS1jYV86Yw%3D%3D&vl=&vr=,https://v16m-webapp.tiktokcdn-us.com/4c74b899089a40ce99c5642d35957c4f/623188aa/video/tos/useast5/tos-useast5-ve-0068c004-tx/10a91bdbbed24906989155dd231a9b0f/?a=1988&br=2018&bt=1009&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7Th3k5iDXq&l=202203160049530101130060380F0FD1A5&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amZybmk6Zm40OzMzZzczNEApNjlnZjo4NDs5Nzk2ZjM3OGduY21gcjQwaWJgLS1kMS9zczFiMS5eYV8tYWMwLS1jYV86Yw%3D%3D&vl=&vr=,"['', 'https://p19-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/5b8007861d3b41a9a201161fd5abf234_1646009665~tplv-tiktok-play.jpeg?x-expires=1647993600&x-signature=WGAX9eDsfKTYJQ0KHiRVH4ifPn4%3D', 'https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/5b8007861d3b41a9a201161fd5abf234_1646009665~tplv-tiktokx-share-play.jpeg?x-expires=1647993600&x-signature=GaRLoCLqxeA1%2B0a%2B0Ti1rnzZD8A%3D']",https://p19-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/70e376cd771641a7a74e97f6f020e296?x-expires=1647410400&x-signature=jFRewhd2vvG58PbpFS7%2B9ysO6kg%3D,1033827.0,normal,mp4,normal,,6803320302458782725,laceyjanebrown,Lacey Brown,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cae19f1d2b123593a13cf76de237882f~c5_100x100.jpeg?x-expires=1647475200&x-signature=I5pNu%2FrznV05fW4ElxuYDdvVyvw%3D,https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cae19f1d2b123593a13cf76de237882f~c5_720x720.jpeg?x-expires=1647475200&x-signature=I9JVXZxXgEdbjkFhtF86yIctYJo%3D,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cae19f1d2b123593a13cf76de237882f~c5_1080x1080.jpeg?x-expires=1647475200&x-signature=O3FsxVfQTiv1AzOJdd3ORyQrZN0%3D,"Daily Sports Stories you won’t see anywhere 🏆
Follow for sports news/updates!",False,MS4wLjABAAAAnnQVz9BDPtFokPQesgmBHfPI4OGlF2OGbTDju0aWUnsLeKkUJoGZbczeQSOfFBlZ,False,False,0,False,0,0,0,False,6911815143965952769,Yellow,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6928304534238350082.mp3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/58073aebf2203b79d1e4a2aa41d62760~c5_100x100.jpeg?x-expires=1647475200&x-signature=1xRGdO8rar%2BTZvI%2BvvZ8zA%2FkV4U%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/58073aebf2203b79d1e4a2aa41d62760~c5_720x720.jpeg?x-expires=1647475200&x-signature=4SWYranIwo63HL7DmyZdpjO0JDE%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/58073aebf2203b79d1e4a2aa41d62760~c5_1080x1080.jpeg?x-expires=1647475200&x-signature=JeO2voftp7M%2FrtYET2YLaB%2Brk%2B4%3D,S l o w e d • S o n g s,True,33.0,,398800,4331,1188,2800000,0,379,302800,27300000,1643,12300,27300000,,"[{'name': 'Green Screen', 'ID': '263840'}, {'name': 'Green Screen Video', 'ID': '454747'}]",,
7069262799108672810,So incredible. Wishing them luck 🇺🇦  #dynamokyiv #dynamokiev #premierleague #russiaukraine #russiaukraineconflict #barstoolsports #espn #futbol,1645941010,"[{'id': '1615237197389830', 'title': 'dynamokyiv', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False}, {'id': '12361399', 'title': 'dynamokiev', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False}, {'id': '4858049', 'title': 'premierleague', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False}, {'id': '22281825', 'title': 'russiaukraine', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False}, {'id': '1697118828311557', 'title': 'russiaukraineconflict', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False}, {'id': '77283434', 'title': 'barstoolsports', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False}, {'id': '40765', 'title': 'espn', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False}, {'id': '82877330', 'title': 'futbol', 'desc': 'Porque  el amor por el #Futbol nos mueve, comparte los mejores momentos, las mejores jugadas, los mejores videos del mundo del #Futbol ⚽️🏆', 'profileThumb': 'https://p16-sg.tiktokcdn.com/obj/tiktok-obj/b564e6558ac8ddb41d39ce3b29dfabce', 'profileMedium': 'https://p16-sg.tiktokcdn.com/obj/tiktok-obj/b564e6558ac8ddb41d39ce3b29dfabce', 'profileLarger': 'https://p16-sg.tiktokcdn.com/obj/tiktok-obj/b564e6558ac8ddb41d39ce3b29dfabce', 'coverThumb': 'https://p16-sg.tiktokcdn.com/obj/tiktok-obj/2b632b06def812af7a7a3920e91e6516', 'coverMedium': 'https://p16-sg.tiktokcdn.com/obj/tiktok-obj/2b632b06def812af7a7a3920e91e6516', 'coverLarger': 'https://p16-sg.tiktokcdn.com/obj/tiktok-obj/2b632b06def812af7a7a3920e91e6516', 'isCommerce': False}]",False,False,"[{'awemeId': '', 'start': 39, 'end': 50, 'hashtagName': 'dynamokyiv', 'hashtagId': '1615237197389830', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 51, 'end': 62, 'hashtagName': 'dynamokiev', 'hashtagId': '12361399', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 63, 'end': 77, 'hashtagName': 'premierleague', 'hashtagId': '4858049', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 78, 'end': 92, 'hashtagName': 'russiaukraine', 'hashtagId': '22281825', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 93, 'end': 115, 'hashtagName': 'russiaukraineconflict', 'hashtagId': '1697118828311557', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 116, 'end': 131, 'hashtagName': 'barstoolsports', 'hashtagId': '77283434', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 132, 'end': 137, 'hashtagName': 'espn', 'hashtagId': '40765', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 138, 'end': 145, 'hashtagName': 'futbol', 'hashtagId': '82877330', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}]",False,False,False,0,False,False,False,False,True,True,True,"[{'stickerType': 4, 'stickerText': ['FC Dynamo Kyiv is \nDoing Something \nIncredible ', '100 Years of History', 'Why?']}, {'stickerType': 9, 'stickerText': ['FC Dynamo Kyiv is \nDoing What?\n\nUkraine ']}]",False,15032022,7069262799108672810,1024,576,17,720p,https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/4d25aa6aab014ba18f2ad7c594e5faba~tplv-dmt-logom:tos-useast5-p-0000-tx/32800850ea554d278f73fac4e836b2e5.image?x-expires=1647410400&x-signature=3LTe7RypYJhbxZg63Ue0aiLIfhs%3D,https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/069affa734e1427eaa749afd5c776797_1645941011?x-expires=1647410400&x-signature=onl%2BE2zcgZOLeOCEsU7S9KAZKS4%3D,https://p19-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/e2bcb778e4184f6a9696bc6eec9c26d0_1645941011?x-expires=1647410400&x-signature=kMxdNRK2UcxyhNu%2FzZNz1umuxHA%3D,https://v16m-webapp.tiktokcdn-us.com/22d47280148e8823fabf7b0d7a69457a/623188d4/video/tos/useast5/tos-useast5-ve-0068c001-tx/5d3aa8eea13e46338209b3cd2197eeb2/?a=1988&br=1430&bt=715&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7ThFI5iDXq&l=20220316005043010113006118060813CE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anZpdjw6ZndqOzMzZzczNEApZThoPGg3OjszN2RpPDplZ2c0b2JvcjRfcmFgLS1kMS9zc2JjNGA1YjRfYWM2Ly9gNC46Yw%3D%3D&vl=&vr=,https://v16m-webapp.tiktokcdn-us.com/22d47280148e8823fabf7b0d7a69457a/623188d4/video/tos/useast5/tos-useast5-ve-0068c001-tx/5d3aa8eea13e46338209b3cd2197eeb2/?a=1988&br=1430&bt=715&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7ThFI5iDXq&l=20220316005043010113006118060813CE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anZpdjw6ZndqOzMzZzczNEApZThoPGg3OjszN2RpPDplZ2c0b2JvcjRfcmFgLS1kMS9zc2JjNGA1YjRfYWM2Ly9gNC46Yw%3D%3D&vl=&vr=,"['', 'https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/069affa734e1427eaa749afd5c776797_1645941011~tplv-tiktok-play.jpeg?x-expires=1647993600&x-signature=wvo1i0ob%2F6AjAx4Gf2YISsjQdAQ%3D', 'https://p19-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/069affa734e1427eaa749afd5c776797_1645941011~tplv-tiktokx-share-play.jpeg?x-expires=1647993600&x-signature=douUADkyG35%2FVbB%2FbqX4hwqWPJA%3D']",https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/4d25aa6aab014ba18f2ad7c594e5faba?x-expires=1647410400&x-signature=njbwqwtaOSUcl81xHC6EXVF9%2BSw%3D,732334.0,normal,mp4,normal,,6803320302458782725,laceyjanebrown,Lacey Brown,https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cae19f1d2b123593a13cf76de237882f~c5_100x100.jpeg?x-expires=1647475200&x-signature=ANSjVUvkasukmRKgxIuOU8aC8bU%3D,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cae19f1d2b123593a13cf76de237882f~c5_720x720.jpeg?x-expires=1647475200&x-signature=CtT2qCy0VwyLlCzsIxAb%2BYOr4ok%3D,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cae19f1d2b123593a13cf76de237882f~c5_1080x1080.jpeg?x-expires=1647475200&x-signature=O3FsxVfQTiv1AzOJdd3ORyQrZN0%3D,"Daily Sports Stories you won’t see anywhere 🏆
Follow for sports news/updates!",False,MS4wLjABAAAAnnQVz9BDPtFokPQesgmBHfPI4OGlF2OGbTDju0aWUnsLeKkUJoGZbczeQSOfFBlZ,False,False,0,False,0,0,0,False,6822024714446178305,Lights Are On,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/0869fd1f79664b1d90dedb20c3ef65c4,https://p16-sg.tiktokcdn.com/aweme/100x100/tos-alisg-v-2774/7a144d53b3f94d0d88df0a0f06edb860.jpeg,https://p16-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/7a144d53b3f94d0d88df0a0f06edb860.jpeg,https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/7a144d53b3f94d0d88df0a0f06edb860.jpeg,Tom Rosenthal,False,30.0,Z-Sides,222400,4174,1563,1500000,0,379,302800,27300000,1643,12300,27300000,,"[{'name': 'Green Screen', 'ID': '263840'}]",,
7074962230999026987,#duet with @mila.alien Great idea. #StandWithUkraine #SlavaUkraini #UkraineStrong,1647268012,"[{'id': '30496', 'title': 'duet', 'desc': 'Use our Duet feature because two is always better than one.', 'profileThumb': 'https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/86abfa75695b8f93856535c363da9a05', 'profileMedium': 'https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/86abfa75695b8f93856535c363da9a05', 'profileLarger': 'https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/86abfa75695b8f93856535c363da9a05', 'coverThumb': 'https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/dff7a84f4a6523e32f92b9a79b1e4d34', 'coverMedium': 'https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/dff7a84f4a6523e32f92b9a79b1e4d34', 'coverLarger': 'https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/dff7a84f4a6523e32f92b9a79b1e4d34', 'isCommerce': False}, {'id': '1677190279668742', 'title': 'standwithukraine', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False}, {'id': '1631734812530693', 'title': 'slavaukraini', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False}, {'id': '1682615716430849', 'title': 'ukrainestrong', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False}]",False,False,"[{'awemeId': '7074828113372384558', 'start': 11, 'end': 22, 'hashtagName': '', 'hashtagId': '', 'type': 0, 'userId': '6931034822446072838', 'isCommerce': False, 'userUniqueId': 'mila.alien', 'secUid': 'MS4wLjABAAAAxof2LgdH22O29FXzgLdH7cuQLUfke05yTC_cd7wFbXPXy-o7zkFbXOcSXqtZtD_i', 'subType': 1}, {'awemeId': '', 'start': 0, 'end': 5, 'hashtagName': 'duet', 'hashtagId': '30496', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 35, 'end': 52, 'hashtagName': 'standwithukraine', 'hashtagId': '1677190279668742', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 53, 'end': 66, 'hashtagName': 'slavaukraini', 'hashtagId': '1631734812530693', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 67, 'end': 81, 'hashtagName': 'ukrainestrong', 'hashtagId': '1682615716430849', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}]",False,False,False,0,False,False,False,False,True,False,True,"[{'stickerType': 4, 'stickerText': ['This is\na very\ngood idea']}]",False,15032022,7074962230999026987,576,652,33,720p,https://p19-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/bbc1be50e8c14d999082b9aa9d1114cf?x-expires=1647410400&x-signature=oRAmdiQTbt9iII9s5KekAPHEk9w%3D,https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/12101ca40cbd4b828d47687c35b92ddd_1647268012?x-expires=1647410400&x-signature=2omG9%2FXGVd9ffpiQK3peTJNBQG8%3D,https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/a2c3b14eda9545e5835d203a02286222_1647268013?x-expires=1647410400&x-signature=NDgOi2xEHZ8n4M7KZmq8M4p5yt0%3D,https://v16m-webapp.tiktokcdn-us.com/57813c2c7537cfff285dcf71c6ce984e/623187f6/video/tos/useast5/tos-useast5-ve-0068c003-tx/579b440635d34303881f18b162ce6492/?a=1988&br=598&bt=299&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7ThKe5iDXq&l=202203160046440101130062270321882E&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anNtMzo6ZnFvOzMzZzczNEApOmc1aTRkNDtnNzY4NDk3ZmdfYmIxcjRnLWtgLS1kMS9zcy4tMC1iMWMzNTZfLjMxYzM6Yw%3D%3D&vl=&vr=,https://v16m-webapp.tiktokcdn-us.com/57813c2c7537cfff285dcf71c6ce984e/623187f6/video/tos/useast5/tos-useast5-ve-0068c003-tx/579b440635d34303881f18b162ce6492/?a=1988&br=598&bt=299&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7ThKe5iDXq&l=202203160046440101130062270321882E&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anNtMzo6ZnFvOzMzZzczNEApOmc1aTRkNDtnNzY4NDk3ZmdfYmIxcjRnLWtgLS1kMS9zcy4tMC1iMWMzNTZfLjMxYzM6Yw%3D%3D&vl=&vr=,"['', 'https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/12101ca40cbd4b828d47687c35b92ddd_1647268012~tplv-tiktok-play.jpeg?x-expires=1647993600&x-signature=GryWzTUQaLUmjgfR6QHD2ks9WLE%3D', 'https://p19-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/12101ca40cbd4b828d47687c35b92ddd_1647268012~tplv-tiktokx-share-play.jpeg?x-expires=1647993600&x-signature=sXRCpzaL%2F1XfcRyZOLeGkzuxF9U%3D']",https://p19-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/bbc1be50e8c14d999082b9aa9d1114cf?x-expires=1647410400&x-signature=oRAmdiQTbt9iII9s5KekAPHEk9w%3D,306818.0,normal,mp4,normal,,6951785418174202886,ginamackey72,Whatever you want,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/069c4026c37e020ce90d94640b7c93dc~c5_100x100.jpeg?x-expires=1647475200&x-signature=h6w3HgPebpFyWC1hfaVvsmw7K9o%3D,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/069c4026c37e020ce90d94640b7c93dc~c5_720x720.jpeg?x-expires=1647475200&x-signature=nNExGTObaRR9W6BKZk%2F1UThj6oo%3D,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/069c4026c37e020ce90d94640b7c93dc~c5_1080x1080.jpeg?x-expires=1647475200&x-signature=0ErnCdhNhThgTE607QpAE9h9Jww%3D,,False,MS4wLjABAAAAVqn9v_5cxyT8SReXhEWcZk4ZxnKz_3AY2ipcc54za8CpVOpwmcLsEKMRqen5-4nj,False,False,0,False,0,0,0,False,7074828063481154350,original sound,https://sf16.tiktokcdn-us.com/obj/ies-music-tx/7074828102655920938.mp3,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c24dd4a28d2ed71b904475fcd74d0a57~c5_100x100.jpeg?x-expires=1647475200&x-signature=qQvH%2FaLA1ZxdmBGS8PpoQjskKGE%3D,https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c24dd4a28d2ed71b904475fcd74d0a57~c5_720x720.jpeg?x-expires=1647475200&x-signature=m8Bn9ZW%2FyFJ81XqdG%2BEVBoC6wls%3D,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c24dd4a28d2ed71b904475fcd74d0a57~c5_1080x1080.jpeg?x-expires=1647475200&x-signature=DetWtIjHTxCRDC4stkdjvEAW6jY%3D,Mila Alien,True,33.0,,100,0,3,3441,7074828113372384558,371,371,3887,458,11300,3887,,,,
